customer_id,account_created_at,typical_amount_inr,typical_payment_method,primary_device_id,primary_ip,billing_state,risk_segment
cust_006416,2026-02-02T00:00:00,1249.83,card,dev_011252,122.182.236.104,West Bengal,low_risk
cust_006417,2025-09-22T00:00:00,903.15,card,dev_017680,117.9.127.122,Uttar Pradesh,low_risk
cust_006418,2025-10-23T00:00:00,634.14,upi,dev_017345,49.154.19.55,Tamil Nadu,low_risk
cust_006419,2025-09-14T00:00:00,939.79,upi,dev_011459,223.89.122.230,Tamil Nadu,low_risk
cust_006420,2025-05-25T00:00:00,882.48,netbanking,dev_010488,157.168.120.220,Delhi,low_risk
cust_006421,2025-08-22T00:00:00,125.84,card,dev_007491,182.252.220.219,Tamil Nadu,standard
cust_006422,2025-12-02T00:00:00,641.82,upi,dev_017204,49.191.26.18,Maharashtra,low_risk
cust_006423,2026-02-01T00:00:00,1472.99,upi,dev_000724,49.251.56.227,Delhi,low_risk
cust_006424,2026-02-23T00:00:00,1074.31,card,dev_012408,182.54.228.236,Gujarat,low_risk
cust_006425,2025-06-17T00:00:00,191.1,upi,dev_016979,117.10.251.243,Telangana,low_risk
cust_006426,2025-06-23T00:00:00,606.34,upi,dev_014663,122.126.110.158,Delhi,standard
cust_006427,2026-01-11T00:00:00,1839.73,upi,dev_021807,103.151.223.73,Rajasthan,low_risk
cust_006428,2025-12-04T00:00:00,704.09,upi,dev_009347,182.100.184.60,Uttar Pradesh,low_risk
cust_006429,2026-02-14T00:00:00,550.41,upi,dev_019606,223.131.192.136,Tamil Nadu,low_risk
cust_006430,2026-02-05T00:00:00,781.98,card,dev_015802,157.23.206.168,Rajasthan,low_risk
cust_006431,2025-07-18T00:00:00,498.17,upi,dev_016276,117.106.217.219,Maharashtra,low_risk
cust_006432,2026-05-04T00:00:00,655.93,card,dev_018230,117.96.8.61,Gujarat,low_risk
cust_006433,2025-09-16T00:00:00,587.36,card,dev_017573,223.100.1.71,West Bengal,low_risk
cust_006434,2026-04-14T00:00:00,422.48,upi,dev_020199,157.117.99.242,Gujarat,low_risk
cust_006435,2025-12-14T00:00:00,336.83,netbanking,dev_003208,157.6.178.23,Tamil Nadu,high_risk
cust_006436,2026-02-04T00:00:00,457.62,card,dev_008517,122.96.18.48,Delhi,low_risk
cust_006437,2025-10-04T00:00:00,1265.6,upi,dev_009027,182.249.82.51,Kerala,low_risk
cust_006438,2026-03-04T00:00:00,408.35,upi,dev_021294,122.160.47.29,West Bengal,low_risk
cust_006439,2025-08-23T00:00:00,4159.12,upi,dev_007106,223.224.103.125,Uttar Pradesh,low_risk
cust_006440,2026-04-20T00:00:00,929.14,upi,dev_009263,122.125.52.235,Gujarat,low_risk
cust_006441,2026-03-13T00:00:00,965.14,upi,dev_011444,117.241.124.114,Tamil Nadu,low_risk
cust_006442,2025-05-30T00:00:00,472.31,upi,dev_010819,157.48.61.238,Uttar Pradesh,low_risk
cust_006443,2026-02-26T00:00:00,2715.25,card,dev_012336,103.188.146.215,Uttar Pradesh,low_risk
cust_006444,2026-01-09T00:00:00,499.4,upi,dev_006282,157.194.63.163,West Bengal,low_risk
cust_006445,2025-05-29T00:00:00,1042.15,card,dev_011344,106.199.236.252,Karnataka,low_risk
cust_006446,2026-04-09T00:00:00,415.84,netbanking,dev_012083,117.135.16.200,Telangana,low_risk
cust_006447,2026-02-02T00:00:00,618.3,card,dev_007516,117.46.40.194,Telangana,low_risk
cust_006448,2025-06-10T00:00:00,474.92,upi,dev_000051,49.200.95.1,Gujarat,low_risk
cust_006449,2025-05-07T00:00:00,720.18,card,dev_007957,106.240.107.166,Tamil Nadu,low_risk
cust_006450,2025-09-30T00:00:00,312.44,card,dev_005211,106.83.41.45,Tamil Nadu,low_risk
cust_006451,2025-11-06T00:00:00,678.52,upi,dev_008509,103.171.138.106,Tamil Nadu,low_risk
cust_006452,2025-06-05T00:00:00,2256.99,card,dev_016308,49.37.129.118,Maharashtra,standard
cust_006453,2025-09-10T00:00:00,953.53,card,dev_007125,49.102.195.167,Karnataka,standard
cust_006454,2026-01-17T00:00:00,620.57,card,dev_008692,223.13.138.178,Delhi,low_risk
cust_006455,2025-04-29T00:00:00,975.29,upi,dev_021525,157.213.68.18,Karnataka,low_risk
cust_006456,2025-10-01T00:00:00,1050.83,upi,dev_006275,122.155.86.238,Uttar Pradesh,low_risk
cust_006457,2025-07-20T00:00:00,674.22,upi,dev_013746,182.11.239.59,Delhi,low_risk
cust_006458,2026-05-02T00:00:00,616.37,netbanking,dev_021559,103.193.185.220,Karnataka,low_risk
cust_006459,2025-05-11T00:00:00,1216.2,upi,dev_004135,106.180.205.123,Telangana,low_risk
cust_006460,2025-10-25T00:00:00,1017.25,upi,dev_001009,49.133.133.61,Rajasthan,low_risk
cust_006461,2025-09-10T00:00:00,2305.13,card,dev_018616,122.21.45.185,Kerala,low_risk
cust_006462,2026-03-19T00:00:00,300.38,upi,dev_005322,122.23.146.171,Tamil Nadu,low_risk
cust_006463,2025-12-19T00:00:00,467.77,card,dev_010792,223.90.32.196,Gujarat,high_risk
cust_006464,2026-03-22T00:00:00,300.94,card,dev_014114,117.132.148.215,Maharashtra,low_risk
cust_006465,2025-11-20T00:00:00,857.52,netbanking,dev_020773,49.251.221.50,Telangana,standard
cust_006466,2026-03-27T00:00:00,221.07,netbanking,dev_013614,106.210.158.136,Tamil Nadu,low_risk
cust_006467,2025-09-24T00:00:00,520.61,upi,dev_003884,117.109.172.32,Gujarat,low_risk
cust_006468,2026-03-29T00:00:00,2111.46,card,dev_002682,157.187.156.75,West Bengal,low_risk
cust_006469,2025-05-30T00:00:00,1656.63,card,dev_020972,49.116.43.52,Maharashtra,low_risk
cust_006470,2026-04-21T00:00:00,351.28,upi,dev_002909,182.156.174.75,Kerala,low_risk
cust_006471,2026-02-10T00:00:00,1600.92,card,dev_004482,157.211.46.200,Tamil Nadu,standard
cust_006472,2026-03-04T00:00:00,741.82,upi,dev_009038,182.56.123.88,Tamil Nadu,low_risk
cust_006473,2025-12-15T00:00:00,1092.47,upi,dev_013164,117.123.157.45,Rajasthan,low_risk
cust_006474,2026-05-07T00:00:00,1301.36,netbanking,dev_013017,182.48.12.185,Tamil Nadu,standard
cust_006475,2025-09-02T00:00:00,580.53,upi,dev_012338,49.21.181.245,Karnataka,low_risk
cust_006476,2025-12-17T00:00:00,333.06,upi,dev_016489,103.123.49.157,Karnataka,low_risk
cust_006477,2026-04-19T00:00:00,290.76,upi,dev_011565,122.26.131.21,Uttar Pradesh,low_risk
cust_006478,2026-02-13T00:00:00,2337.32,netbanking,dev_013394,182.138.100.96,Karnataka,low_risk
cust_006479,2025-10-16T00:00:00,606.54,upi,dev_003051,223.74.45.238,Uttar Pradesh,low_risk
cust_006480,2025-12-14T00:00:00,998.99,card,dev_021832,223.112.248.221,Delhi,low_risk
cust_006481,2025-12-11T00:00:00,491.81,upi,dev_007706,223.130.170.37,Maharashtra,low_risk
cust_006482,2026-02-13T00:00:00,557.35,upi,dev_020690,103.70.138.240,Karnataka,low_risk
cust_006483,2026-05-19T00:00:00,413.29,card,dev_003108,117.141.20.74,Uttar Pradesh,low_risk
cust_006484,2026-05-08T00:00:00,327.19,card,dev_008393,49.140.64.112,Tamil Nadu,high_risk
cust_006485,2025-08-24T00:00:00,584.15,upi,dev_018116,122.70.53.183,Kerala,low_risk
cust_006486,2025-10-03T00:00:00,236.4,netbanking,dev_012611,122.242.236.203,Tamil Nadu,high_risk
cust_006487,2025-11-13T00:00:00,617.64,card,dev_007972,117.89.160.44,Uttar Pradesh,standard
cust_006488,2025-10-06T00:00:00,504.67,card,dev_016981,122.24.98.133,Telangana,low_risk
cust_006489,2025-05-03T00:00:00,356.82,upi,dev_017038,106.216.178.220,Delhi,standard
cust_006490,2025-12-22T00:00:00,168.89,upi,dev_006678,182.143.95.86,Rajasthan,low_risk
cust_006491,2026-02-16T00:00:00,351.17,card,dev_007690,117.112.40.147,Rajasthan,low_risk
cust_006492,2025-05-21T00:00:00,1746.53,card,dev_004306,103.208.56.48,Maharashtra,low_risk
cust_006493,2025-12-29T00:00:00,2004.38,card,dev_004688,157.43.10.10,Rajasthan,low_risk
cust_006494,2025-09-25T00:00:00,291.4,upi,dev_010093,106.175.193.48,Telangana,low_risk
cust_006495,2025-08-31T00:00:00,1328.6,netbanking,dev_019172,117.169.68.86,West Bengal,standard
cust_006496,2025-07-27T00:00:00,974.95,upi,dev_012972,117.94.104.174,Uttar Pradesh,standard
cust_006497,2025-12-14T00:00:00,1315.73,upi,dev_013175,182.81.168.87,West Bengal,low_risk
cust_006498,2025-06-23T00:00:00,607.14,upi,dev_014019,223.16.163.237,Maharashtra,standard
cust_006499,2025-08-31T00:00:00,335.89,upi,dev_002428,223.166.226.88,Tamil Nadu,low_risk
cust_006500,2025-06-26T00:00:00,665.12,card,dev_014981,106.100.122.66,Uttar Pradesh,low_risk
cust_006501,2025-12-21T00:00:00,460.51,card,dev_004179,49.84.129.26,Karnataka,low_risk
cust_006502,2025-12-11T00:00:00,6158.06,card,dev_020599,49.117.182.109,Telangana,low_risk
cust_006503,2025-09-01T00:00:00,400.91,upi,dev_001880,49.218.206.183,West Bengal,standard
cust_006504,2026-01-16T00:00:00,1815.18,upi,dev_014751,223.247.17.86,Maharashtra,low_risk
cust_006505,2026-02-24T00:00:00,1157.15,upi,dev_010777,117.141.98.217,Gujarat,high_risk
cust_006506,2026-01-14T00:00:00,1028.96,upi,dev_020393,106.62.5.216,Uttar Pradesh,low_risk
cust_006507,2025-10-27T00:00:00,2244.41,upi,dev_019310,157.86.207.135,Telangana,low_risk
cust_006508,2025-06-09T00:00:00,829.76,upi,dev_018334,182.136.69.249,Kerala,low_risk
cust_006509,2026-03-21T00:00:00,343.92,card,dev_002266,223.183.173.22,Karnataka,low_risk
cust_006510,2026-04-29T00:00:00,664.86,upi,dev_005708,106.12.189.33,Rajasthan,low_risk
cust_006511,2026-05-19T00:00:00,832.47,card,dev_002959,122.150.11.39,West Bengal,low_risk
cust_006512,2025-08-16T00:00:00,1206.73,upi,dev_012027,182.223.116.181,Telangana,low_risk
cust_006513,2025-11-09T00:00:00,1118.63,card,dev_014699,157.107.116.230,Gujarat,low_risk
cust_006514,2025-08-21T00:00:00,281.99,netbanking,dev_018190,49.250.39.128,West Bengal,low_risk
cust_006515,2025-06-19T00:00:00,823.31,card,dev_017261,157.185.188.41,West Bengal,low_risk
cust_006516,2026-03-26T00:00:00,516.65,upi,dev_007412,157.180.150.6,Uttar Pradesh,low_risk
cust_006517,2025-10-24T00:00:00,2583.42,upi,dev_013239,49.116.68.140,Uttar Pradesh,low_risk
cust_006518,2026-01-31T00:00:00,1436.54,upi,dev_013430,182.183.38.232,Kerala,low_risk
cust_006519,2025-08-11T00:00:00,1116.87,upi,dev_019614,223.130.53.91,Uttar Pradesh,low_risk
cust_006520,2025-12-15T00:00:00,268.9,card,dev_017120,117.68.32.56,Kerala,low_risk
cust_006521,2025-09-11T00:00:00,961.8,upi,dev_000698,106.127.201.222,Kerala,low_risk
cust_006522,2025-09-12T00:00:00,657.29,card,dev_011028,106.138.194.113,Karnataka,low_risk
cust_006523,2026-05-16T00:00:00,1542.25,card,dev_009943,117.60.179.65,Karnataka,low_risk
cust_006524,2025-07-18T00:00:00,345.28,upi,dev_016193,49.37.79.100,Delhi,low_risk
cust_006525,2025-10-10T00:00:00,574.5,upi,dev_000323,117.105.20.137,Delhi,low_risk
cust_006526,2026-02-04T00:00:00,203.18,upi,dev_012300,182.91.168.139,Gujarat,low_risk
cust_006527,2026-04-15T00:00:00,619.75,upi,dev_009068,49.148.221.108,West Bengal,low_risk
cust_006528,2026-04-29T00:00:00,1069.91,card,dev_016683,49.121.57.30,West Bengal,low_risk
cust_006529,2026-05-14T00:00:00,1172.8,card,dev_013165,103.10.68.51,Gujarat,low_risk
cust_006530,2025-07-06T00:00:00,746.06,card,dev_002396,103.140.165.115,Maharashtra,standard
cust_006531,2026-03-20T00:00:00,1578.14,upi,dev_021739,157.251.148.66,Uttar Pradesh,low_risk
cust_006532,2025-12-08T00:00:00,769.53,card,dev_004424,157.13.103.95,Telangana,low_risk
cust_006533,2025-08-10T00:00:00,267.87,card,dev_003187,223.168.33.39,Kerala,standard
cust_006534,2026-04-21T00:00:00,574.01,card,dev_001065,223.182.19.185,Gujarat,low_risk
cust_006535,2025-06-21T00:00:00,617.48,netbanking,dev_012360,122.163.101.22,Karnataka,low_risk
cust_006536,2026-02-06T00:00:00,448.98,upi,dev_014535,223.182.90.23,West Bengal,low_risk
cust_006537,2025-09-11T00:00:00,122.14,upi,dev_009470,117.236.206.21,Delhi,low_risk
cust_006538,2026-01-06T00:00:00,525.23,upi,dev_015095,103.124.79.218,Delhi,low_risk
cust_006539,2025-10-31T00:00:00,195.43,upi,dev_014697,157.61.208.86,Rajasthan,low_risk
cust_006540,2026-04-10T00:00:00,1222.1,card,dev_001903,106.205.172.156,Rajasthan,standard
cust_006541,2026-01-11T00:00:00,990.63,card,dev_009265,223.166.245.44,Delhi,low_risk
cust_006542,2025-10-31T00:00:00,661.98,upi,dev_017915,49.119.111.233,Uttar Pradesh,low_risk
cust_006543,2025-11-23T00:00:00,304.4,card,dev_012285,122.143.62.18,West Bengal,low_risk
cust_006544,2025-06-07T00:00:00,372.99,card,dev_012547,103.48.117.124,Tamil Nadu,low_risk
cust_006545,2025-05-06T00:00:00,784.12,upi,dev_009548,182.213.31.115,Kerala,low_risk
cust_006546,2026-04-19T00:00:00,408.07,upi,dev_019279,122.30.118.75,Delhi,low_risk
cust_006547,2025-07-30T00:00:00,231.65,card,dev_009818,117.207.174.34,Rajasthan,low_risk
cust_006548,2025-10-14T00:00:00,134.92,upi,dev_001065,117.171.165.164,West Bengal,low_risk
cust_006549,2025-05-02T00:00:00,539.16,card,dev_013933,122.101.59.168,Telangana,low_risk
cust_006550,2026-03-29T00:00:00,239.89,card,dev_013856,49.45.230.129,Rajasthan,standard
cust_006551,2026-03-12T00:00:00,1017.94,upi,dev_020846,49.210.189.14,Delhi,low_risk
cust_006552,2026-02-05T00:00:00,330.3,card,dev_003003,103.38.157.2,West Bengal,low_risk
cust_006553,2025-11-03T00:00:00,1514.19,upi,dev_003862,106.211.189.175,Telangana,low_risk
cust_006554,2025-07-15T00:00:00,4277.07,upi,dev_001247,103.206.247.5,Telangana,low_risk
cust_006555,2026-02-12T00:00:00,308.79,card,dev_013319,223.169.152.31,Uttar Pradesh,low_risk
cust_006556,2026-02-11T00:00:00,179.6,upi,dev_006854,223.202.84.144,Rajasthan,low_risk
cust_006557,2026-05-09T00:00:00,235.85,upi,dev_009878,106.37.246.184,Telangana,low_risk
cust_006558,2025-07-10T00:00:00,754.12,upi,dev_014486,117.251.230.171,Delhi,low_risk
cust_006559,2025-08-29T00:00:00,189.18,card,dev_004531,117.206.96.87,Gujarat,low_risk
cust_006560,2025-11-29T00:00:00,603.41,card,dev_017959,223.46.145.42,Delhi,low_risk
cust_006561,2025-12-17T00:00:00,241.53,netbanking,dev_021019,157.158.163.93,Telangana,low_risk
cust_006562,2026-04-12T00:00:00,552.9,upi,dev_013444,103.200.70.236,Uttar Pradesh,low_risk
cust_006563,2025-09-10T00:00:00,524.97,upi,dev_003151,182.223.158.250,Telangana,low_risk
cust_006564,2025-05-02T00:00:00,947.72,upi,dev_010505,223.234.60.103,Telangana,low_risk
cust_006565,2026-05-07T00:00:00,736.49,card,dev_017841,182.149.158.27,Rajasthan,low_risk
cust_006566,2026-05-11T00:00:00,400.2,upi,dev_006009,117.148.36.41,Gujarat,low_risk
cust_006567,2026-02-22T00:00:00,207.29,upi,dev_006125,103.9.252.207,Uttar Pradesh,high_risk
cust_006568,2025-07-27T00:00:00,1960.92,upi,dev_012527,122.106.142.232,Maharashtra,low_risk
cust_006569,2025-06-21T00:00:00,443.58,upi,dev_018251,157.29.219.89,Kerala,low_risk
cust_006570,2025-11-08T00:00:00,200.3,card,dev_013711,182.45.142.31,Karnataka,low_risk
cust_006571,2026-03-09T00:00:00,2818.98,upi,dev_019078,106.69.44.114,Delhi,low_risk
cust_006572,2025-11-09T00:00:00,1917.18,upi,dev_001697,103.96.173.246,Telangana,low_risk
cust_006573,2026-01-11T00:00:00,2348.29,upi,dev_019604,122.57.75.9,Telangana,low_risk
cust_006574,2026-03-10T00:00:00,882.02,card,dev_021145,49.184.237.68,Kerala,low_risk
cust_006575,2026-04-11T00:00:00,1162.16,upi,dev_016101,182.122.109.21,Kerala,low_risk
cust_006576,2025-06-03T00:00:00,1076.83,card,dev_009342,122.51.147.245,Uttar Pradesh,standard
cust_006577,2026-02-09T00:00:00,1358.01,upi,dev_013339,103.56.99.160,Uttar Pradesh,low_risk
cust_006578,2026-01-23T00:00:00,291.48,upi,dev_014701,117.177.66.185,Delhi,standard
cust_006579,2025-06-28T00:00:00,1901.99,card,dev_019627,223.126.223.136,Tamil Nadu,low_risk
cust_006580,2026-04-02T00:00:00,1072.95,upi,dev_020565,223.108.211.195,West Bengal,low_risk
cust_006581,2025-06-15T00:00:00,602.46,netbanking,dev_002329,223.180.32.211,Karnataka,low_risk
cust_006582,2025-08-03T00:00:00,187.73,card,dev_014682,182.253.143.231,Rajasthan,low_risk
cust_006583,2026-01-06T00:00:00,638.57,card,dev_006843,117.17.10.144,Rajasthan,low_risk
cust_006584,2025-07-08T00:00:00,1434.82,card,dev_009060,182.66.124.129,Telangana,low_risk
cust_006585,2026-01-05T00:00:00,2065.59,card,dev_006905,223.91.95.83,Delhi,low_risk
cust_006586,2025-10-04T00:00:00,397.09,upi,dev_012843,117.149.180.127,Tamil Nadu,low_risk
cust_006587,2025-07-30T00:00:00,262.32,upi,dev_012332,49.185.204.107,Maharashtra,low_risk
cust_006588,2025-08-10T00:00:00,393.84,card,dev_011188,106.205.1.46,Maharashtra,low_risk
cust_006589,2025-07-31T00:00:00,937.71,upi,dev_013178,182.62.238.226,West Bengal,low_risk
cust_006590,2025-05-14T00:00:00,821.81,card,dev_007686,182.244.223.37,Kerala,low_risk
cust_006591,2026-03-09T00:00:00,881.51,upi,dev_000530,157.202.69.134,Gujarat,standard
cust_006592,2025-09-10T00:00:00,816.76,card,dev_002704,157.89.127.105,West Bengal,low_risk
cust_006593,2026-01-08T00:00:00,617.91,card,dev_019768,182.76.87.83,Uttar Pradesh,standard
cust_006594,2026-03-22T00:00:00,772.89,upi,dev_017377,49.250.102.167,Gujarat,low_risk
cust_006595,2025-06-17T00:00:00,718.82,card,dev_021497,117.71.140.233,Kerala,low_risk
cust_006596,2025-08-06T00:00:00,981.2,card,dev_019328,49.18.61.167,Kerala,low_risk
cust_006597,2026-04-12T00:00:00,484.1,card,dev_011111,223.125.139.220,Gujarat,low_risk
cust_006598,2025-06-13T00:00:00,339.55,upi,dev_000226,117.30.92.159,Tamil Nadu,standard
cust_006599,2025-11-27T00:00:00,286.91,upi,dev_019591,117.42.251.206,Kerala,low_risk
cust_006600,2026-01-29T00:00:00,284.4,upi,dev_006103,157.203.180.230,Telangana,standard
cust_006601,2025-11-01T00:00:00,1016.4,upi,dev_012496,106.137.80.124,Tamil Nadu,low_risk
cust_006602,2026-01-21T00:00:00,1036.71,upi,dev_015277,223.98.80.208,Kerala,low_risk
cust_006603,2025-06-02T00:00:00,854.34,card,dev_019043,182.199.179.212,Telangana,low_risk
cust_006604,2026-03-25T00:00:00,1727.73,upi,dev_019903,182.86.170.179,Kerala,standard
cust_006605,2026-02-06T00:00:00,1862.04,upi,dev_012262,117.248.222.179,Rajasthan,low_risk
cust_006606,2026-03-19T00:00:00,2669.32,card,dev_014642,122.175.210.17,Karnataka,low_risk
cust_006607,2025-11-13T00:00:00,2341.89,card,dev_018820,106.234.170.32,West Bengal,low_risk
cust_006608,2025-12-07T00:00:00,496.5,netbanking,dev_002472,117.37.73.193,West Bengal,low_risk
cust_006609,2026-02-23T00:00:00,555.59,upi,dev_020795,103.214.67.17,Gujarat,low_risk
cust_006610,2025-08-12T00:00:00,318.29,upi,dev_012811,49.10.88.180,Gujarat,low_risk
cust_006611,2026-05-02T00:00:00,250.07,upi,dev_002800,117.234.110.208,Uttar Pradesh,standard
cust_006612,2025-06-26T00:00:00,283.17,upi,dev_021633,223.227.238.178,Delhi,low_risk
cust_006613,2025-08-10T00:00:00,1436.91,card,dev_012831,157.205.22.49,Rajasthan,low_risk
cust_006614,2026-02-02T00:00:00,688.41,card,dev_011437,49.213.21.115,Tamil Nadu,low_risk
cust_006615,2025-08-05T00:00:00,646.42,upi,dev_020515,117.38.38.52,West Bengal,low_risk
cust_006616,2026-05-18T00:00:00,403.27,upi,dev_017412,223.94.245.38,Delhi,standard
cust_006617,2025-08-08T00:00:00,1232.77,card,dev_004837,157.37.238.9,Rajasthan,low_risk
cust_006618,2025-06-13T00:00:00,117.32,upi,dev_020392,223.17.27.235,Rajasthan,low_risk
cust_006619,2025-11-14T00:00:00,400.23,card,dev_001065,122.91.11.52,Telangana,low_risk
cust_006620,2025-06-03T00:00:00,780.86,netbanking,dev_007381,106.249.42.101,Maharashtra,high_risk
cust_006621,2026-02-18T00:00:00,922.3,upi,dev_019751,157.135.180.56,Uttar Pradesh,low_risk
cust_006622,2026-05-11T00:00:00,432.48,card,dev_016685,103.200.111.231,Karnataka,low_risk
cust_006623,2026-02-26T00:00:00,509.01,card,dev_019215,117.48.184.119,Telangana,low_risk
cust_006624,2025-06-13T00:00:00,317.28,upi,dev_020622,122.136.223.81,Karnataka,low_risk
cust_006625,2025-06-19T00:00:00,979.91,upi,dev_006912,106.126.209.14,West Bengal,low_risk
cust_006626,2025-12-01T00:00:00,809.93,netbanking,dev_014442,49.179.22.23,Kerala,low_risk
cust_006627,2026-03-08T00:00:00,534.15,upi,dev_010491,157.8.206.46,Telangana,low_risk
cust_006628,2026-04-22T00:00:00,583.36,netbanking,dev_009722,106.223.254.157,Karnataka,low_risk
cust_006629,2025-12-18T00:00:00,868.44,upi,dev_004204,106.217.153.7,Uttar Pradesh,low_risk
cust_006630,2025-08-29T00:00:00,357.3,upi,dev_001239,122.241.75.197,Karnataka,low_risk
cust_006631,2026-05-03T00:00:00,872.21,card,dev_002733,103.45.169.158,West Bengal,standard
cust_006632,2026-02-11T00:00:00,1493.42,card,dev_004725,223.190.204.95,Telangana,low_risk
cust_006633,2025-12-17T00:00:00,625.02,upi,dev_013481,223.163.123.226,Delhi,low_risk
cust_006634,2026-03-25T00:00:00,1070.36,upi,dev_018229,117.19.182.194,Gujarat,low_risk
cust_006635,2025-05-18T00:00:00,581.69,upi,dev_000011,117.182.236.125,Delhi,standard
cust_006636,2025-08-26T00:00:00,1937.47,card,dev_004450,103.208.83.170,Telangana,low_risk
cust_006637,2026-02-15T00:00:00,671.75,card,dev_019335,103.247.172.202,Kerala,low_risk
cust_006638,2026-03-28T00:00:00,1832.2,upi,dev_016473,223.188.45.118,Tamil Nadu,low_risk
cust_006639,2025-09-28T00:00:00,521.12,upi,dev_000188,122.193.96.166,Rajasthan,low_risk
cust_006640,2025-10-13T00:00:00,438.83,upi,dev_001865,117.49.232.160,Karnataka,low_risk
cust_006641,2025-12-26T00:00:00,1436.84,upi,dev_018062,106.16.181.154,Uttar Pradesh,low_risk
cust_006642,2026-02-03T00:00:00,1565.7,upi,dev_010715,157.201.56.7,Maharashtra,low_risk
cust_006643,2025-06-30T00:00:00,1226.63,card,dev_013398,117.196.41.34,Rajasthan,low_risk
cust_006644,2025-11-02T00:00:00,1810.01,upi,dev_004676,117.169.50.61,Delhi,low_risk
cust_006645,2026-02-03T00:00:00,166.77,upi,dev_020712,117.98.181.169,Kerala,low_risk
cust_006646,2025-11-15T00:00:00,446.29,card,dev_017777,49.18.17.160,Karnataka,low_risk
cust_006647,2026-03-22T00:00:00,468.32,upi,dev_001244,157.201.49.217,Uttar Pradesh,low_risk
cust_006648,2025-06-06T00:00:00,338.09,upi,dev_017077,103.164.207.31,Uttar Pradesh,low_risk
cust_006649,2025-08-28T00:00:00,704.38,card,dev_010786,106.96.74.183,Gujarat,low_risk
cust_006650,2025-05-24T00:00:00,568.76,upi,dev_011750,117.163.141.34,Telangana,low_risk
cust_006651,2026-03-13T00:00:00,556.81,card,dev_010908,117.31.73.204,Uttar Pradesh,low_risk
